x,Volume [m^3]
0,0.0003125
1,0.0003125
2,0.0003124999999999989
3,0.000312499999999999
4,0.0003125000000000019
5,0.000312500000000003
6,0.00031250000000000066
7,0.00031249999999999946
8,0.00031249999999999995
9,0.00031249999999999995
10,0.0003125
11,0.0003125
12,0.00031250000000000006
13,0.0003124999999999989
14,0.0003124999999999995
15,0.0003125000000000024
16,0.0003125000000000024
17,0.00031249999999999957
18,0.000312499999999999
19,0.00031250000000000006
20,0.0003125
21,0.0003125
22,0.0003124999999999999
23,0.00031249999999999995
24,0.00031249999999999936
25,0.0003125000000000006
26,0.000312500000000003
27,0.0003125000000000019
28,0.00031249999999999903
29,0.0003124999999999989
30,0.0003125
31,0.0003125
32,0.0003125
33,0.00031250000000000033
34,0.0003125000000000028
35,0.0003125000000000006
36,0.00031249999999999843
37,0.00031249999999999865
38,0.00031250000000000017
39,0.000312500000000002
40,0.00031250000000000136
41,0.0003125000000000004
42,0.0003125
43,0.00031250000000000006
44,0.0003125000000000013
45,0.00031250000000000147
46,0.0003125000000000003
47,0.0003124999999999981
48,0.0003124999999999981
49,0.00031250000000000033
50,0.00031250000000000147
51,0.00031250000000000125
52,0.00031250000000000006
53,0.0003125
54,0.0003125000000000004
55,0.00031250000000000136
56,0.000312500000000002
57,0.00031250000000000017
58,0.00031249999999999865
59,0.00031249999999999843
60,0.00031250000000000055
61,0.0003125000000000028
62,0.00031250000000000033
63,0.0003125
64,0.00031249999999999903
65,0.00031249999999999795
66,0.0003124999999999981
67,0.0003124999999999978
68,0.0003124999999999989
69,0.0003125000000000005
70,0.00031249999999999713
71,0.0003124999999999971
72,0.00031249999999999936
73,0.00031250000000000055
74,0.0003124999999999998
75,0.00031249999999999995
76,0.0003124999999999982
77,0.0003124999999999983
78,0.0003124999999999992
79,0.0003124999999999991
80,0.00031249999999999914
81,0.0003124999999999992
82,0.00031249999999999827
83,0.0003124999999999982
84,0.00031249999999999995
85,0.0003124999999999998
86,0.00031250000000000055
87,0.00031249999999999936
88,0.0003124999999999972
89,0.0003124999999999971
90,0.0003125000000000005
91,0.0003124999999999989
92,0.0003124999999999983
93,0.0003124999999999982
94,0.000312499999999998
95,0.00031249999999999903
96,0.00031250000000000066
97,0.00031250000000000207
98,0.00031250000000000006
99,0.00031250000000000136
100,0.00031249999999999995
101,0.00031250000000000104
102,0.0003125000000000004
103,0.0003124999999999994
104,0.0003124999999999997
105,0.00031249999999999957
106,0.0003124999999999995
107,0.0003125000000000008
108,0.0003125000000000005
109,0.00031249999999999946
110,0.00031250000000000006
111,0.0003125000000000012
112,0.0003125000000000012
113,0.0003125000000000001
114,0.00031249999999999946
115,0.0003125000000000005
116,0.0003125000000000008
117,0.0003124999999999995
118,0.00031249999999999957
119,0.0003124999999999998
120,0.0003124999999999995
121,0.00031250000000000017
122,0.00031250000000000104
123,0.0003124999999999999
124,0.0003125000000000013
125,0.0003124999999999995
126,0.00031250000000000207
127,0.00031250000000000066
128,0.00031249999999999957
129,0.00031250000000000017
130,0.00031250000000000077
131,0.00031249999999999936
132,0.0003124999999999992
133,0.00031250000000000055
134,0.00031250000000000055
135,0.00031250000000000125
136,0.00031249999999999984
137,0.00031250000000000017
138,0.00031249999999999936
139,0.00031250000000000114
140,0.00031250000000000017
141,0.0003125000000000001
142,0.0003125000000000003
143,0.00031249999999999974
144,0.00031249999999999974
145,0.0003125000000000003
146,0.00031250000000000006
147,0.00031250000000000017
148,0.000312500000000001
149,0.0003124999999999997
150,0.0003125000000000003
151,0.00031250000000000006
152,0.0003125000000000012
153,0.00031250000000000114
154,0.00031250000000000066
155,0.00031249999999999974
156,0.00031249999999999946
157,0.0003125000000000007
158,0.00031250000000000017
159,0.00031249999999999957
160,0.0003124999999999994
161,0.0003125000000000005
162,0.00031250000000000044
163,0.00031250000000000104
164,0.0003125000000000011
165,0.00031250000000000006
166,0.0003124999999999996
167,0.0003124999999999997
168,0.0003124999999999982
169,0.00031249999999999936
170,0.0003125000000000008
171,0.0003124999999999992
172,0.00031249999999999995
173,0.0003125000000000017
174,0.0003125
175,0.00031250000000000006
176,0.00031250000000000006
177,0.0003125
178,0.0003125000000000017
179,0.00031249999999999995
180,0.0003124999999999989
181,0.0003125000000000011
182,0.000312499999999999
183,0.000312499999999999
184,0.0003125
185,0.0003124999999999994
186,0.0003125
187,0.00031250000000000114
188,0.00031250000000000044
189,0.00031250000000000044
190,0.00031250000000000044
191,0.0003124999999999994
192,0.0003125000000000005
193,0.0003124999999999993
194,0.0003125
195,0.00031250000000000055
196,0.0003125
197,0.00031250000000000055
